,3,5,7,9
0.0,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.002004008016032064,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.004008016032064128,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.0060120240480961915,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.008016032064128256,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.01002004008016032,0.9214128805586792,0.9173186707458718,0.9172094279699691,0.8700795672923194
0.012024048096192383,0.920561443563951,0.9179853195617326,0.9176412046402925,0.8687515503660841
0.014028056112224447,0.9249562881433686,0.9231569970900753,0.9220226770790666,0.8725078137813238
0.01603206412825651,0.9249562881433686,0.9248047984141692,0.9218789391555313,0.8717573797055416
0.018036072144288574,0.925006684610613,0.9248047984141692,0.9218789391555313,0.8717573797055416
0.02004008016032064,0.9238719803236088,0.92340837642844,0.9205490719208974,0.8701800696724338
0.022044088176352703,0.9238719803236088,0.92340837642844,0.9205490719208974,0.8701800696724338
0.024048096192384766,0.9214991315603249,0.9198970451405719,0.9178666553629033,0.8663163560200371
0.026052104208416832,0.9212573168096645,0.9187238055360862,0.9162166402126288,0.8659634064251981
0.028056112224448895,0.9220645164946643,0.9203600234709683,0.9170048776323001,0.8666930558151427
0.03006012024048096,0.9210412381817104,0.9185501731641728,0.9153213285916552,0.8651698751923109
0.03206412825651302,0.9210412381817104,0.9187153661629031,0.9151492961710636,0.8627534703433534
0.03406813627254509,0.9204305018349832,0.9187153661629031,0.9151492961710636,0.8627534703433534
0.03607214428857715,0.9182139668450755,0.9170977530706004,0.9127295643459008,0.8609650302032451
0.038076152304609215,0.9161113994351057,0.9142722297745745,0.9107498543043963,0.8613498479006813
0.04008016032064128,0.9141912744508943,0.9123547706906159,0.8888892394518524,0.8362371416727895
0.04208416833667334,0.9132899320429619,0.9116920366357621,0.887147079665977,0.8317779960719816
0.044088176352705406,0.9141691537646679,0.9121629589247466,0.8868110460429595,0.8316138321154101
0.04609218436873747,0.910670532097146,0.9063053904961069,0.8808626115795977,0.8257848192080849
0.04809619238476953,0.9088595736358351,0.9032048704723192,0.8780559901880165,0.8234164231731607
0.0501002004008016,0.9095330905730792,0.902967186944722,0.8789204434752816,0.8240762506931351
0.052104208416833664,0.9090099002333142,0.902967186944722,0.8789204434752816,0.8240762506931351
0.05410821643286573,0.8854960923294422,0.8787470986234933,0.8378180622274758,0.6913275462189263
0.05611222444889779,0.8850850781290387,0.8782339222824822,0.8376176824270958,0.690595262940304
0.058116232464929855,0.8830879603518715,0.8765773790554385,0.836103324672204,0.6892197037770724
0.06012024048096192,0.8834517152233997,0.8761269977339242,0.8360458500135559,0.6894665714398465
0.06212424849699398,0.8835187298852337,0.8764482854146445,0.8353390327419032,0.689982779143864
0.06412825651302605,0.8835187298852337,0.8757486161583329,0.834614157909189,0.6906397236997494
0.06613226452905811,0.8110200748929597,0.75844874666158,0.7529741013155199,0.6871997424097078
0.06813627254509018,0.8118480365644909,0.75844874666158,0.7529741013155199,0.6871997424097078
0.07014028056112225,0.8102134854337931,0.7567837541143554,0.7513892723346618,0.68528028956172
0.0721442885771543,0.8108684464460085,0.7571882450048792,0.752848999521103,0.6867228220031608
0.07414829659318636,0.80856449873652,0.7560468957100134,0.7504383394061529,0.6851382448476405
0.07615230460921843,0.8080741876400244,0.7562041147978333,0.7512771226764647,0.6859050873891774
0.0781563126252505,0.8081049306548928,0.7563351666427436,0.7526917232635775,0.6870489429121696
0.08016032064128256,0.701285963462845,0.7553315356569559,0.6929464354918025,0.6773578354760501
0.08216432865731463,0.7025911055245209,0.7553073177347458,0.6933882837214856,0.6781765576241188
0.08416833667334668,0.7029160794157395,0.7553073177347458,0.6933882837214856,0.6781765576241188
0.08617234468937875,0.7039711308064425,0.7562508212881119,0.6939396214486679,0.6778968808091463
0.08817635270541081,0.7029663423393032,0.7561238539168156,0.6943288179056519,0.6139915517193681
0.09018036072144288,0.7032959453923597,0.7564680584527503,0.6947763908136929,0.6113402073557413
0.09218436873747494,0.7029463247515585,0.7566697955315327,0.6937610891960974,0.611060252688503
0.09418837675350701,0.7036180109804092,0.7570835591151798,0.6945904727716932,0.67658148599853
0.09619238476953906,0.7041944146397363,0.7590373084209021,0.6948709673690702,0.61152091758695
0.09819639278557113,0.7055495745072283,0.758479354219183,0.6957199789381269,0.6123471330992074
0.1002004008016032,0.7060769117544294,0.7594357603954688,0.6987761954315252,0.6799510030461147
0.10220440881763526,0.7064626724448768,0.7594357603954688,0.6987761954315252,0.6799510030461147
0.10420841683366733,0.7070766022069928,0.7588229174701143,0.6972806082763201,0.6375176178680463
0.1062124248496994,0.7073822142256402,0.7584742358049236,0.6974854455616526,0.6388208243830731
0.10821643286573146,0.6810051819822028,0.7326714090433726,0.6711452808896357,0.609931939214478
0.11022044088176351,0.6810500305454241,0.73230242537845,0.671764443535827,0.6105812690941873
0.11222444889779558,0.6807847638003569,0.7288315858422223,0.6681306181015314,0.6116246976329831
0.11422845691382764,0.6768814037195277,0.6831008677153507,0.6115335044909292,0.5902475871961815
0.11623246492985971,0.6301363906666273,0.6832348097676966,0.6079283260385147,0.5866661049022607
0.11823647294589178,0.6294881990667509,0.6832348097676966,0.6079283260385147,0.5866661049022607
0.12024048096192384,0.5378129684482188,0.5940772370344769,0.5554835349792816,0.5453299288918092
0.1222444889779559,0.4584961975323747,0.5189990209387123,0.45126808662106743,0.47013336922007987
0.12424849699398796,0.4369016179414308,0.49655672408319856,0.4285247326791292,0.43800078686752575
0.12625250501002003,0.3811573308580163,0.4424548470955101,0.39970427393179864,0.4191949244509009
0.1282565130260521,0.38192308497099947,0.3990480221341699,0.3756064192787163,0.3938002727463657
0.13026052104208416,0.3365185862550357,0.3909129220931262,0.32355249384254914,0.34347579707341863
0.13226452905811623,0.2468526282883595,0.37233857042087487,0.30880847353793806,0.3371853161394946
0.1342685370741483,0.24813771644611982,0.37185559056916867,0.30832328571909406,0.3369557605863786
0.13627254509018036,0.24124155361426813,0.35839854450375336,0.2994665396592056,0.3164466224032314
0.13827655310621242,0.18190706227774012,0.316100891227285,0.19903646692059357,0.232439326741331
0.1402805611222445,0.13718120805369127,0.23726209216076097,0.2708081907433664,0.3549759580778065
0.14228456913827653,0.252759031069717,0.33755819558701994,0.3291051325247698,0.40222154754555417
0.1442885771543086,0.252759031069717,0.33756855838205996,0.3291051325247698,0.40222154754555417
0.14629258517034066,0.18021647394790857,0.180903950514212,0.19210112163073617,0.3249510055397118
0.14829659318637273,0.17961158882778067,0.3340497484058916,0.3305178836396086,0.4013739321375635
0.1503006012024048,0.3057930763006539,0.33263057602448837,0.3291629246539283,0.35970646167413467
0.15230460921843686,0.3384168482207698,0.33263057602448837,0.3291629246539283,0.35970646167413467
0.15430861723446893,0.3384168482207698,0.33263057602448837,0.3291629246539283,0.29049355915767666
0.156312625250501,0.3817111452479319,0.3766655649464092,0.37259844337762044,0.3394432574448727
0.15831663326653306,0.37618103796640173,0.4084180982856326,0.4049350578426643,0.3387605149511861
0.16032064128256512,0.37618103796640173,0.3974232815802901,0.39975756685277697,0.36989540257844805
0.1623246492985972,0.4030077262693157,0.4268155850385001,0.4361789967397874,0.41036629740438263
0.16432865731462926,0.431312176379264,0.4267272026384546,0.43268184427669293,0.41036629740438263
0.16633266533066132,0.43130231146190207,0.5119648222627581,0.5082203787753956,0.4102921223121782
0.16833667334669336,0.4437110781614065,0.5119648222627581,0.5082203787753956,0.4102921223121782
0.17034068136272543,0.44340078500521357,0.5116558599669412,0.5082203787753956,0.4102921223121782
0.1723446893787575,0.4422729596183336,0.5122857274115429,0.507911881783103,0.40655802933569657
0.17434869739478956,0.44711781987640564,0.5122857274115429,0.5079166876290295,0.4116703123319109
0.17635270541082163,0.44711781987640564,0.5113019289195337,0.5094742623224031,0.4091281524900282
0.1783567134268537,0.5210948307658823,0.5789561444209285,0.5744381552740765,0.45555210769036325
0.18036072144288576,0.5817461059673537,0.6018247375619525,0.5968106053585185,0.5144964469881024
0.18236472945891782,0.5528178799163379,0.5997220876738274,0.5945890688401738,0.5120466414231669
0.1843687374749499,0.5507100164347855,0.5997168845763327,0.5945943960887783,0.5752666786252345
0.18637274549098196,0.6127666689444753,0.655149292283524,0.6505010911604088,0.5758394956145141
0.18837675350701402,0.6127547944561808,0.6551389098537183,0.6506924646313057,0.5760518191620885
0.1903807615230461,0.6127443966307411,0.6551285270575018,0.6506924646313057,0.5794896713269758
0.19238476953907813,0.6127441361826129,0.6551111075304055,0.6507185029953011,0.5794896713269758
0.1943887775551102,0.571448783999726,0.5114870598912651,0.5050595204545703,0.4641113563152176
0.19639278557114226,0.5340543687589783,0.5108561129248128,0.5043820086086039,0.4634267188043785
0.19839679358717432,0.4711107876847403,0.5173395351298149,0.5108935084871062,0.46355373590373783
0.2004008016032064,0.4755232571573941,0.5173427644580173,0.5106677239490693,0.46755405080828344
0.20240480961923846,0.4761096753232569,0.5179296773768569,0.5112712294661862,0.4681527584217147
0.20440881763527052,0.4916945952527055,0.5325477532125015,0.5251454646047781,0.4839375205632127
0.2064128256513026,0.49055921490112736,0.5314114349376917,0.5243420050361169,0.4831404549139904
0.20841683366733466,0.4905510623324269,0.5334264423261976,0.5262630360372528,0.4850480383206454
